13;Obras en curso;14;SI;Proyecto Sanitario Proyecto Sanitario Vi§a del Mar;GESTION MIGUEL DANIEL SILVA ACRRASCO E.I.R.L;6;Vi§a del Mar;;;21-02-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;390000
13;Obras en curso;168;;ANTICIPO CONSTRUCCION;INMOBILIARIA HASBUN Y KARMY LIMITADA;5010;Vi§a del Mar;;;28-02-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;5232938
13;Obras en curso;121;;GASTOS DE DESPACHO;JUAN FRANCISCO BORIE BORIE;8174;Vi§a del Mar;;;28-02-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;87104
13;Obras en curso;;;GENERADOR ELECTRICO VI•A;GENERADOR ELECTRICO VI•A;;Vi§a del Mar;;;28-02-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;10500000
13;Obras en curso;;;RENDICION EDUARDO FONSECA;EDUARDO FONSECA;1264;Vi§a del Mar;;;01-03-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;86320
13;Obras en curso;15;SI;Licitacion ITO Vi§a Del Mar 120 uf;CGESTA;334;Vi§a del Mar;;;02-03-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;8846083
13;Obras en curso;106;BOL;HONORARIOS;MIGUEL DANIEL SILVA CARRASCO;272;Vi§a del Mar;;;04-03-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;306232
13;Obras en curso;16;SI;Servicio de Laboratorio Prt Vi§a Del Mar;SERVICIOS DE INGENIERIA Y SERVICIOS ASOCIADOS LTDA;1456;Vi§a del Mar;;;04-03-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;332183
13;Obras en curso;108;BOL;HONORARIOS;HERNAN ALONSO CALQUIN RAMIREZ;84;Vi§a del Mar;;;11-03-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;388889
13;Obras en curso;17;SI;Servicio de Topografia Levantamiento Topografico;INGENIERIA, GEOMENSURA, TOPOGRAFIA Y CONSTRUCCION OMAR ALEJANDRO ARAVENA;319;Vi§a del Mar;;;12-03-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;1000000
13;Obras en curso;123;;Servicios documentales;SPARBER CHILE S.A.;1105;Vi§a del Mar;;;14-03-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;125000
13;Obras en curso;122;;DIAS ALMACENAJE;FASTRAIR ALMACENES DE CARGA S.A;531305;Vi§a del Mar;;;14-03-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;514126
13;Obras en curso;;;RENDICION ALONSO CALQUIN;ALONSO CALQUIN;1265;Vi§a del Mar;;;15-03-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;1255648
13;Obras en curso;107;BOL;HONORARIOS;MIGUEL DANIEL SILVA CARRASCO;275;Vi§a del Mar;;;26-03-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;306278
13;Obras en curso;;;RENDICION DANIEL SILVA;DANIEL SILVA;1248;Vi§a del Mar;;;28-03-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;18000
13;Obras en curso;169;;NN;SERVICIOS DE INGENIERIA Y SERVICIOS ASOCIADOS LTDA;1506;Vi§a del Mar;;;31-03-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;589078
13;Obras en curso;18;SI;Ito PRT Casablanca Vi§a Constitucion;CGESTA;351;Vi§a del Mar;;;01-04-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;2011726
13;Obras en curso;19;SI;Servicio de Topografia Levantamiento Puntos interior;INGENIERIA, GEOMENSURA, TOPOGRAFIA Y CONSTRUCCION OMAR ALEJANDRO ARAVENA;328;Vi§a del Mar;;;02-04-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;200000
13;Obras en curso;;;PAGO PERMISIO MUNICIPAL HERNAN ALONSO CALQUIN;NN;;Vi§a del Mar;;;10-04-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;1127522
13;Obras en curso;20;SI;Ingreso ProyectO Sanitario ;GESTION MIGUEL DANIEL SILVA ACRRASCO E.I.R.L;7;Vi§a del Mar;;;15-04-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;650000
13;Obras en curso;114;BOL;Coordinacion Proyectos Viales v Region Uf 30Saldo Pdte uf 20;MIGUEL DANIEL SILVA;276;Vi§a del Mar;;;15-04-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;919775
13;Obras en curso;21;SI;Estado De Pago N¯1 Planta Prt Vi§a Del Mar;CONSTRUCTORA CABEJU SPA;10;Vi§a del Mar;;;16-04-2019;01-09-2017;01-10-2025;01-05-2020;0;57;T;;120;103533375
